structure,die_x,die_y,measurement_id,mode,snm_mv,snm_left_mv,snm_right_mv,limiting_lobe,status,individual_png
SP03,18,3,14,hold,506.6360871797424,506.6360871797424,507.8248926086104,left,ok,
SP03,18,3,14,read,235.45921323989162,235.45921323989162,250.99848654472012,left,ok,
SP03,18,4,47,hold,485.77855565506275,485.77855565506275,508.31181587301546,left,ok,
SP03,18,4,47,read,222.90219839864162,222.90219839864162,264.3586411689379,left,ok,
SP03,18,5,48,hold,486.47428318508474,486.47428318508474,511.418111375734,left,ok,
SP03,18,5,48,read,206.12209377157888,299.6872634731549,206.12209377157888,right,ok,
SP04,2,3,30,hold,453.5646742914665,479.18305865364573,453.5646742914665,right,ok,
SP04,2,3,30,read,197.56599244746224,252.8279045657562,197.56599244746224,right,ok,
SP04,2,4,31,hold,495.00785958356744,496.6482789458662,495.00785958356744,right,ok,
SP04,2,4,31,read,218.7510566851651,222.02981150363547,218.7510566851651,right,ok,
SP04,2,5,64,hold,475.9122622058809,475.9122622058809,483.9118048382114,left,ok,
SP04,2,5,64,read,213.44578874970682,213.44578874970682,234.41527912818216,left,ok,
SP04,3,3,29,hold,475.3891263892656,493.16842848284546,475.3891263892656,right,ok,
SP04,3,3,29,read,218.07207826525294,238.1628008484966,218.07207826525294,right,ok,
SP04,3,4,32,hold,481.72984258494944,485.79414711743493,481.72984258494944,right,ok,
SP04,3,4,32,read,203.28324020591964,204.70840931312551,203.28324020591964,right,ok,
SP04,3,5,63,hold,470.88335418984013,470.88335418984013,493.65448218874315,left,ok,
SP04,3,5,63,read,235.49136724281297,235.49136724281297,258.45248899826436,left,ok,
SP04,4,2,1,hold,527.4618817656599,527.4618817656599,551.28553712546,left,ok,
SP04,4,2,1,read,209.01056020665857,209.01056020665857,288.28712286366374,left,ok,
SP04,4,3,28,hold,443.90383104761446,443.90383104761446,488.3502803344023,left,ok,
SP04,4,3,28,read,160.50515347080864,160.50515347080864,260.83918558511107,left,ok,
SP04,4,4,33,hold,454.9427868612675,454.9427868612675,497.1305991087136,left,ok,
SP04,4,4,33,read,220.7968820990775,220.7968820990775,240.9109987943389,left,ok,
SP04,4,5,62,hold,500.4477056326595,500.4477056326595,540.8831987593029,left,ok,
SP04,4,5,62,read,166.54702786258164,166.54702786258164,327.7648911926898,left,ok,
SP04,4,6,65,hold,537.5630745770787,537.5630745770787,551.918738858453,left,ok,
SP04,4,6,65,read,235.7943485567908,235.7943485567908,278.90835066959403,left,ok,
SP04,5,2,2,hold,359.3133838877481,363.18524438456836,359.3133838877481,right,ok,
SP04,5,2,2,read,138.28265037024616,138.28265037024616,298.09569664553686,left,ok,
SP04,5,3,27,hold,448.3529721372083,498.38071308761164,448.3529721372083,right,ok,
SP04,5,3,27,read,191.3939720878132,258.70027520926857,191.3939720878132,right,ok,
SP04,5,4,34,hold,472.3447414948007,502.4565579625943,472.3447414948007,right,ok,
SP04,5,4,34,read,211.5846331584474,241.00891714904608,211.5846331584474,right,ok,
SP04,5,5,61,hold,467.8859614477317,492.01475047471286,467.8859614477317,right,ok,
SP04,5,5,61,read,210.7813476220647,243.878678448058,210.7813476220647,right,ok,
SP04,5,6,66,hold,513.5679761545913,560.0074213401961,513.5679761545913,right,ok,
SP04,5,6,66,read,254.78518637735192,254.78518637735192,255.2356512492075,left,ok,
SP04,6,2,3,hold,479.96607798530175,479.96607798530175,528.9448444610724,left,ok,
SP04,6,2,3,read,234.26215660756887,239.59517328340914,234.26215660756887,right,ok,
SP04,6,3,26,hold,467.2611315778723,486.17926181587626,467.2611315778723,right,ok,
SP04,6,3,26,read,201.94018380056454,245.2353421973692,201.94018380056454,right,ok,
SP04,6,4,35,hold,451.5262807813475,451.5262807813475,462.1778623403111,left,ok,
SP04,6,4,35,read,248.03156524379014,248.03156524379014,268.88499907136116,left,ok,
SP04,6,5,60,hold,464.1912439520696,464.1912439520696,493.2258170481301,left,ok,
SP04,6,5,60,read,190.6898367563876,190.6898367563876,232.63294006776113,left,ok,
SP04,6,6,67,hold,471.3097049850237,471.3097049850237,512.0531509567292,left,ok,
SP04,6,6,67,read,171.0238831010513,171.0238831010513,287.1726211412114,left,ok,
SP04,7,2,4,hold,363.191860488736,401.25952181598467,363.191860488736,right,ok,
SP04,7,2,4,read,228.87725792743365,228.87725792743365,284.799325506156,left,ok,
SP04,7,3,25,hold,449.5041424491916,449.5041424491916,488.80850487189497,left,ok,
SP04,7,3,25,read,218.40809879423819,218.40809879423819,238.6566378796176,left,ok,
SP04,7,4,36,hold,441.2000486897476,441.2000486897476,446.2670813020675,left,ok,
SP04,7,4,36,read,177.15695816219068,330.39468308053677,177.15695816219068,right,ok,
SP04,7,5,59,hold,458.8236561004244,458.8236561004244,463.3287594645596,left,ok,
SP04,7,5,59,read,221.57630173529185,221.57630173529185,233.8410171354483,left,ok,
SP04,7,6,68,hold,467.5833312956663,467.5833312956663,486.5515449483934,left,ok,
SP04,7,6,68,read,214.69046338798523,214.69046338798523,282.4900412385183,left,ok,
SP04,7,7,84,hold,456.4508799619174,456.4508799619174,507.10587219787317,left,ok,
SP04,7,7,84,read,168.61492233793246,168.61492233793246,269.85145101701715,left,ok,
SP04,8,2,5,hold,476.3595732338084,477.05941550330414,476.3595732338084,right,ok,
SP04,8,2,5,read,202.5063867064418,237.40493684145687,202.5063867064418,right,ok,
SP04,8,3,24,hold,452.92166609171096,464.6624725999272,452.92166609171096,right,ok,
SP04,8,3,24,read,178.38828629690607,197.43991794298807,178.38828629690607,right,ok,
SP04,8,4,37,hold,467.2142178082845,468.40969660388976,467.2142178082845,right,ok,
SP04,8,4,37,read,212.13490527067611,212.13490527067611,245.5632250353229,left,ok,
SP04,8,5,58,hold,463.0734594433847,463.0734594433847,481.74263374650394,left,ok,
SP04,8,5,58,read,198.62302118094283,198.62302118094283,234.03401469681492,left,ok,
SP04,8,6,69,hold,449.29881464473834,449.29881464473834,486.93842519320555,left,ok,
SP04,8,6,69,read,185.5403923319987,185.5403923319987,244.66238424967958,left,ok,
SP04,8,7,83,hold,472.20000520149637,472.20000520149637,488.5743780437061,left,ok,
SP04,8,7,83,read,218.96341379852984,218.96341379852984,224.93452636826558,left,ok,
SP04,9,2,6,hold,476.2513216058902,482.56738848711115,476.2513216058902,right,ok,
SP04,9,2,6,read,225.44998002378296,249.16968743011768,225.44998002378296,right,ok,
SP04,9,3,23,hold,467.96726106788424,467.96726106788424,489.28906309288334,left,ok,
SP04,9,3,23,read,229.01479790117506,231.3058670459346,229.01479790117506,right,ok,
SP04,9,4,38,hold,467.0496270621358,467.0496270621358,479.5800950151066,left,ok,
SP04,9,4,38,read,216.59558566609041,228.02092893627145,216.59558566609041,right,ok,
SP04,9,5,57,hold,454.6294139317925,490.61601543636147,454.6294139317925,right,ok,
SP04,9,5,57,read,198.70979356593918,233.23795188895443,198.70979356593918,right,ok,
SP04,9,6,70,hold,461.45119708691624,461.45119708691624,473.5539157756932,left,ok,
SP04,9,6,70,read,211.29609489982118,211.96286214785982,211.29609489982118,right,ok,
SP04,9,7,82,hold,482.41584265059856,482.41584265059856,488.42072938680707,left,ok,
SP04,9,7,82,read,220.106579137293,220.106579137293,234.21713058333017,left,ok,
SP04,10,2,7,hold,473.3991416441474,473.3991416441474,487.9898285498782,left,ok,
SP04,10,2,7,read,222.36374889229643,222.36374889229643,229.88414583690454,left,ok,
SP04,10,3,22,hold,504.40031616428394,535.4393512536288,504.40031616428394,right,ok,
SP04,10,3,22,read,212.38981455442965,272.340148902352,212.38981455442965,right,ok,
SP04,10,4,39,hold,491.5390247590155,491.5390247590155,512.7315637102863,left,ok,
SP04,10,4,39,read,209.246979056147,209.246979056147,244.35448239686067,left,ok,
SP04,10,5,56,hold,485.4587961208388,485.4587961208388,514.9641199299442,left,ok,
SP04,10,5,56,read,230.19729128507893,230.19729128507893,265.6108060133628,left,ok,
SP04,10,6,71,hold,524.1425304617395,538.2249482057481,524.1425304617395,right,ok,
SP04,10,6,71,read,239.0851163709027,256.9395300590182,239.0851163709027,right,ok,
SP04,10,7,81,hold,481.9777051230174,481.9777051230174,486.3275920147746,left,ok,
SP04,10,7,81,read,205.2801631077871,205.2801631077871,212.95887572050404,left,ok,
SP04,11,2,8,hold,518.8491124999355,518.8491124999355,566.1303882505921,left,ok,
SP04,11,2,8,read,241.15868696513556,241.15868696513556,293.6379624519145,left,ok,
SP04,11,3,21,hold,452.16629868668986,523.0886506751577,452.16629868668986,right,ok,
SP04,11,3,21,read,186.72521981818025,250.4949173295819,186.72521981818025,right,ok,
SP04,11,4,40,hold,472.0932308807649,484.3753383139231,472.0932308807649,right,ok,
SP04,11,4,40,read,214.4596604718492,222.65833329970826,214.4596604718492,right,ok,
SP04,11,5,55,hold,486.9066922920775,498.47830488564415,486.9066922920775,right,ok,
SP04,11,5,55,read,244.25558449698968,260.5371140060365,244.25558449698968,right,ok,
SP04,11,6,72,hold,450.1170542195549,483.2476334353107,450.1170542195549,right,ok,
SP04,11,6,72,read,199.16543913438338,225.52348162156954,199.16543913438338,right,ok,
SP04,11,7,80,hold,333.8211354296596,360.6548077104089,333.8211354296596,right,ok,
SP04,11,7,80,read,118.48776888877207,118.48776888877207,168.27981992649094,left,ok,
SP04,12,2,9,hold,463.84935835812365,471.36579326027015,463.84935835812365,right,ok,
SP04,12,2,9,read,205.17280807398922,219.9439935450543,205.17280807398922,right,ok,
SP04,12,3,20,hold,465.10175030632627,465.10175030632627,485.69889856798767,left,ok,
SP04,12,3,20,read,221.03886571736598,224.89930757600328,221.03886571736598,right,ok,
SP04,12,4,41,hold,484.1348571933043,484.1348571933043,517.6644510955305,left,ok,
SP04,12,4,41,read,232.26582286149616,232.26582286149616,272.25938784524965,left,ok,
SP04,12,5,54,hold,485.6515697509253,485.6515697509253,496.0953237693835,left,ok,
SP04,12,5,54,read,212.40054629112672,212.40054629112672,231.32940242230518,left,ok,
SP04,12,6,73,hold,525.6225939837518,525.6225939837518,543.4872604419913,left,ok,
SP04,12,6,73,read,231.76223919361408,231.76223919361408,250.45010652673523,left,ok,
SP04,12,7,79,hold,440.1244811518395,440.1244811518395,473.62728239452736,left,ok,
SP04,12,7,79,read,187.85400018513636,187.85400018513636,210.57613805235945,left,ok,
SP04,13,2,10,hold,472.1045115345316,472.1045115345316,485.5160018494075,left,ok,
SP04,13,2,10,read,231.84739361581967,246.33437071934804,231.84739361581967,right,ok,
SP04,13,3,19,hold,461.74451063681386,461.74451063681386,492.55365892111337,left,ok,
SP04,13,3,19,read,212.83518438648775,212.83518438648775,266.43988968958473,left,ok,
SP04,13,4,42,hold,441.5686111719663,441.6154249341703,441.5686111719663,right,ok,
SP04,13,4,42,read,133.1615407620606,133.1615407620606,346.6363154097352,left,ok,
SP04,13,5,53,hold,468.5984176601195,480.25055107018477,468.5984176601195,right,ok,
SP04,13,5,53,read,219.53163021641453,219.53163021641453,227.04637992251833,left,ok,
SP04,13,6,74,hold,309.81810094143884,309.81810094143884,333.78367809856366,left,ok,
SP04,13,6,74,read,165.74743343685603,165.74743343685603,286.4349380924366,left,ok,
SP04,13,7,78,hold,459.3279124320481,459.3279124320481,505.3190606384761,left,ok,
SP04,13,7,78,read,166.16166893783762,166.16166893783762,241.6028628511468,left,ok,
SP04,14,2,11,hold,473.16576163984763,490.18549991713036,473.16576163984763,right,ok,
SP04,14,2,11,read,223.40282828682666,257.1495214242304,223.40282828682666,right,ok,
SP04,14,3,18,hold,556.8959647748611,556.8959647748611,558.4644887203732,left,ok,
SP04,14,3,18,read,219.4387743908038,219.4387743908038,240.58694958373104,left,ok,
SP04,14,4,43,hold,489.9120476750826,489.9120476750826,510.2975660615885,left,ok,
SP04,14,4,43,read,199.1748211448956,208.25887932191267,199.1748211448956,right,ok,
SP04,14,5,52,hold,467.26342503512865,467.26342503512865,471.4502039574215,left,ok,
SP04,14,5,52,read,209.38520323295822,209.38520323295822,265.73263374880054,left,ok,
SP04,14,6,75,hold,439.3700401067823,485.43197621123886,439.3700401067823,right,ok,
SP04,14,6,75,read,186.92553108870996,257.2340447508895,186.92553108870996,right,ok,
SP04,15,2,12,hold,467.67047397498965,467.67047397498965,560.6703793514818,left,ok,
SP04,15,2,12,read,178.16539171270855,178.16539171270855,281.31970720016477,left,ok,
SP04,15,3,17,hold,464.5575284604212,513.2256360514305,464.5575284604212,right,ok,
SP04,15,3,17,read,200.9849521411118,283.0023506392966,200.9849521411118,right,ok,
SP04,15,4,44,hold,470.64800468108655,480.19627617704623,470.64800468108655,right,ok,
SP04,15,4,44,read,222.62511284731985,222.62511284731985,237.1605979790253,left,ok,
SP04,15,5,51,hold,474.23513591569383,474.23513591569383,503.92247302043415,left,ok,
SP04,15,5,51,read,209.84989739031326,209.84989739031326,234.99741345228486,left,ok,
SP04,15,6,76,hold,477.1763419991577,477.1763419991577,499.3457648196471,left,ok,
SP04,15,6,76,read,205.35587508234224,205.35587508234224,235.0936130272958,left,ok,
SP04,16,2,13,hold,477.58110536636053,486.5656399759372,477.58110536636053,right,ok,
SP04,16,2,13,read,232.42368948204978,232.42368948204978,236.0712950354192,left,ok,
SP04,16,3,16,hold,462.0058990298846,462.0058990298846,490.80233460851963,left,ok,
SP04,16,3,16,read,228.36060990741026,232.22517107905117,228.36060990741026,right,ok,
SP04,16,4,45,hold,468.11179062359105,478.3189554757664,468.11179062359105,right,ok,
SP04,16,4,45,read,221.07614174261414,221.07614174261414,224.27871514398618,left,ok,
SP04,16,5,50,hold,469.3949060906682,482.3437086622928,469.3949060906682,right,ok,
SP04,16,5,50,read,221.70608583897274,239.01024467140232,221.70608583897274,right,ok,
SP04,16,6,77,hold,482.8282543062669,486.3811225636127,482.8282543062669,right,ok,
SP04,16,6,77,read,215.48093240561434,223.49802460886036,215.48093240561434,right,ok,
SP04,17,3,15,hold,439.4151070636901,486.22605511359086,439.4151070636901,right,ok,
SP04,17,3,15,read,215.9404063273569,230.2793482984343,215.9404063273569,right,ok,
SP04,17,4,46,hold,471.2116184915669,481.20617940903594,471.2116184915669,right,ok,
SP04,17,4,46,read,198.82537047648717,214.30930564903014,198.82537047648717,right,ok,
SP04,17,5,49,hold,493.7527837944526,512.7963728002878,493.7527837944526,right,ok,
SP04,17,5,49,read,230.07957215661725,236.96346468874196,230.07957215661725,right,ok,
SP04,18,3,14,hold,464.48400932118614,491.8897754615765,464.48400932118614,right,ok,
SP04,18,3,14,read,184.69587810517066,240.0678541589132,184.69587810517066,right,ok,
SP04,18,4,47,hold,444.5644020328543,444.5644020328543,524.0453949429317,left,ok,
SP04,18,4,47,read,195.88509380218898,195.88509380218898,293.2925117159326,left,ok,
SP04,18,5,48,hold,464.39770423350865,464.39770423350865,492.05901125068397,left,ok,
SP04,18,5,48,read,220.28445721029138,220.28445721029138,261.0869044917475,left,ok,
SP05,2,3,30,hold,458.16318071847644,473.4941172776116,458.16318071847644,right,ok,
SP05,2,3,30,read,192.63714735365696,192.63714735365696,193.2954328906403,left,ok,
SP05,2,4,31,hold,431.9501280373679,473.62361591827573,431.9501280373679,right,ok,
SP05,2,4,31,read,180.11621600345163,180.11621600345163,251.89734171980106,left,ok,
SP05,2,5,64,hold,462.73986984263576,462.73986984263576,466.1054371451213,left,ok,
SP05,2,5,64,read,212.13163501591856,212.13163501591856,216.39677809225748,left,ok,
SP05,3,3,29,hold,469.1886689632979,482.7068205689702,469.1886689632979,right,ok,
SP05,3,3,29,read,203.64693142286905,205.22101518750347,203.64693142286905,right,ok,
SP05,3,4,32,hold,479.3597489902321,479.3597489902321,488.1431785581848,left,ok,
SP05,3,4,32,read,189.9714102015097,189.9714102015097,211.4911214870115,left,ok,
SP05,3,5,63,hold,474.6757226630218,490.5434265741736,474.6757226630218,right,ok,
SP05,3,5,63,read,167.51757685220892,214.27602465828832,167.51757685220892,right,ok,
SP05,4,2,1,hold,509.50596876000833,509.50596876000833,526.546879088693,left,ok,
SP05,4,2,1,read,209.80933901622134,209.80933901622134,234.9682834423682,left,ok,
SP05,4,3,28,hold,476.0914606342584,503.04902068271286,476.0914606342584,right,ok,
SP05,4,3,28,read,145.45218619959428,186.1823861412949,145.45218619959428,right,ok,
SP05,4,4,33,hold,451.8777047245317,451.8777047245317,481.58935606489507,left,ok,
SP05,4,4,33,read,179.80277403908266,179.80277403908266,250.55683804401656,left,ok,
SP05,4,5,62,hold,448.04934831521933,492.83846266497653,448.04934831521933,right,ok,
SP05,4,5,62,read,179.94393729333285,211.0236445475057,179.94393729333285,right,ok,
SP05,4,6,65,hold,470.92699604278016,470.92699604278016,481.25970931960427,left,ok,
SP05,4,6,65,read,167.79314817784052,167.79314817784052,205.81793009219277,left,ok,
SP05,5,2,2,hold,487.97342019337975,487.97342019337975,490.5845348463235,left,ok,
SP05,5,2,2,read,210.52167401295426,218.71960459834705,210.52167401295426,right,ok,
SP05,5,3,27,hold,278.2624747038551,278.2624747038551,363.63106379022037,left,ok,
SP05,5,3,27,read,175.40744257666475,175.40744257666475,217.2353180029494,left,ok,
SP05,5,4,34,hold,477.0665635385536,477.0665635385536,494.2123484748851,left,ok,
SP05,5,4,34,read,195.59376562384932,210.33369919928822,195.59376562384932,right,ok,
SP05,5,5,61,hold,471.2078019481084,471.2078019481084,477.96308681954366,left,ok,
SP05,5,5,61,read,183.18737289689562,183.18737289689562,223.6856899703484,left,ok,
SP05,5,6,66,hold,464.7098111500038,480.2762691376574,464.7098111500038,right,ok,
SP05,5,6,66,read,202.11649261703732,236.04724584252034,202.11649261703732,right,ok,
SP05,6,2,3,hold,489.53717754462787,489.53717754462787,498.83036555772503,left,ok,
SP05,6,2,3,read,199.78284528054417,199.78284528054417,250.38822562881685,left,ok,
SP05,6,3,26,hold,475.37493534380417,475.37493534380417,475.8627909715852,left,ok,
SP05,6,3,26,read,180.3581131258358,200.0830114874939,180.3581131258358,right,ok,
SP05,6,4,35,hold,458.46543741308875,503.8845134506612,458.46543741308875,right,ok,
SP05,6,4,35,read,155.77624642426184,207.78763743610673,155.77624642426184,right,ok,
SP05,6,5,60,hold,453.9131140044183,453.9131140044183,482.4814173340833,left,ok,
SP05,6,5,60,read,170.96498413751073,170.96498413751073,192.91575730088852,left,ok,
SP05,6,6,67,hold,468.953146133756,500.9935358540878,468.953146133756,right,ok,
SP05,6,6,67,read,167.2762543081305,228.78771912005718,167.2762543081305,right,ok,
SP05,7,2,4,hold,484.74766037930027,484.74766037930027,511.2012926027506,left,ok,
SP05,7,2,4,read,197.19755605010985,197.19755605010985,241.54950685924325,left,ok,
SP05,7,3,25,hold,472.37614774531,486.75181699784497,472.37614774531,right,ok,
SP05,7,3,25,read,199.46437494442014,219.87331690754903,199.46437494442014,right,ok,
SP05,7,4,36,hold,473.1350385502732,473.1350385502732,512.4326645485153,left,ok,
SP05,7,4,36,read,185.560087999383,185.560087999383,239.97102270535328,left,ok,
SP05,7,5,59,hold,484.689061278762,496.9145526694888,484.689061278762,right,ok,
SP05,7,5,59,read,201.37248471573145,219.15315294704783,201.37248471573145,right,ok,
SP05,7,6,68,hold,465.3563573944649,474.0530653790506,465.3563573944649,right,ok,
SP05,7,6,68,read,180.47165431148795,188.01996419087965,180.47165431148795,right,ok,
SP05,7,7,84,hold,450.66459885182456,450.66459885182456,503.2358052441859,left,ok,
SP05,7,7,84,read,150.39356780632602,150.39356780632602,219.81935973207894,left,ok,
SP05,8,2,5,hold,474.39960088122393,479.06743698247016,474.39960088122393,right,ok,
SP05,8,2,5,read,200.19499138847965,234.3183780991213,200.19499138847965,right,ok,
SP05,8,3,24,hold,484.65836160539965,500.76721655064705,484.65836160539965,right,ok,
SP05,8,3,24,read,220.64580119234333,220.64580119234333,222.21639938693443,left,ok,
SP05,8,4,37,hold,440.7009762207038,440.7009762207038,540.3388330019945,left,ok,
SP05,8,4,37,read,206.00445435227385,220.69151258597734,206.00445435227385,right,ok,
SP05,8,5,58,hold,310.41162606984403,310.41162606984403,326.4474181800296,left,ok,
SP05,8,5,58,read,119.5311926874315,119.5311926874315,154.90022694738812,left,ok,
SP05,8,6,69,hold,472.00305365819577,472.00305365819577,490.5351279666553,left,ok,
SP05,8,6,69,read,208.60242748775684,208.60242748775684,238.25296540532588,left,ok,
SP05,8,7,83,hold,483.4200768126176,509.9495126841816,483.4200768126176,right,ok,
SP05,8,7,83,read,184.62004573718235,201.14442986145977,184.62004573718235,right,ok,
SP05,9,2,6,hold,452.9431153763765,496.7582898971173,452.9431153763765,right,ok,
SP05,9,2,6,read,183.35016441847444,198.15061387730591,183.35016441847444,right,ok,
SP05,9,3,23,hold,452.63983926480245,469.11602493587077,452.63983926480245,right,ok,
SP05,9,3,23,read,188.41209919433715,194.57058142009012,188.41209919433715,right,ok,
SP05,9,4,38,hold,449.76509547025836,498.57794988496164,449.76509547025836,right,ok,
SP05,9,4,38,read,177.61162621203107,205.74158256326666,177.61162621203107,right,ok,
SP05,9,5,57,hold,485.6151661875268,486.82574085038294,485.6151661875268,right,ok,
SP05,9,5,57,read,206.18521673721506,221.50485583197602,206.18521673721506,right,ok,
SP05,9,6,70,hold,461.7363977423943,485.16164452878695,461.7363977423943,right,ok,
SP05,9,6,70,read,188.94743315194617,218.15820970442053,188.94743315194617,right,ok,
SP05,9,7,82,hold,504.24414254716123,512.9756442339587,504.24414254716123,right,ok,
SP05,9,7,82,read,214.19603633785576,214.19603633785576,215.58016897279396,left,ok,
SP05,10,2,7,hold,462.8133702293799,507.1496784618912,462.8133702293799,right,ok,
SP05,10,2,7,read,175.8940396019762,235.03310084008993,175.8940396019762,right,ok,
SP05,10,3,22,hold,481.8542355204918,481.8542355204918,484.21483236897933,left,ok,
SP05,10,3,22,read,194.35662702305,194.35662702305,215.4234794871444,left,ok,
SP05,10,4,39,hold,464.57231559208185,510.74838404091383,464.57231559208185,right,ok,
SP05,10,4,39,read,208.18889025362276,239.10233800701656,208.18889025362276,right,ok,
SP05,10,5,56,hold,486.41223972086146,486.41223972086146,487.48926572758353,left,ok,
SP05,10,5,56,read,204.65281887593943,204.65281887593943,208.34805437050233,left,ok,
SP05,10,6,71,hold,447.35929055478135,447.35929055478135,512.143540822255,left,ok,
SP05,10,6,71,read,153.28008860111743,153.28008860111743,228.21437054977508,left,ok,
SP05,10,7,81,hold,377.78917816590507,377.78917816590507,432.1345028528435,left,ok,
SP05,10,7,81,read,219.34707463024063,247.78309346512512,219.34707463024063,right,ok,
SP05,11,2,8,hold,458.7238582193282,485.01768420264244,458.7238582193282,right,ok,
SP05,11,2,8,read,182.23337554747712,221.17638783023412,182.23337554747712,right,ok,
SP05,11,3,21,hold,461.8593402248759,497.58337205636246,461.8593402248759,right,ok,
SP05,11,3,21,read,181.6750003008175,199.19764460474153,181.6750003008175,right,ok,
SP05,11,4,40,hold,456.47001332656225,507.51452049622293,456.47001332656225,right,ok,
SP05,11,4,40,read,195.09244525272823,236.91440302086824,195.09244525272823,right,ok,
SP05,11,5,55,hold,471.5988811834618,495.4209242166445,471.5988811834618,right,ok,
SP05,11,5,55,read,211.37382282265432,211.37382282265432,228.881469096727,left,ok,
SP05,11,6,72,hold,402.6970064968208,421.1868246046447,402.6970064968208,right,ok,
SP05,11,6,72,read,102.83018178553344,102.83018178553344,272.0358709400313,left,ok,
SP05,11,7,80,hold,469.4458564204926,469.4458564204926,476.0444128683848,left,ok,
SP05,11,7,80,read,197.2536981773449,197.2536981773449,222.73681193783153,left,ok,
SP05,12,2,9,hold,473.4099453112815,500.46894469195047,473.4099453112815,right,ok,
SP05,12,2,9,read,216.76595493659912,229.13905434682377,216.76595493659912,right,ok,
SP05,12,3,20,hold,454.75676020036116,454.75676020036116,503.22425723048036,left,ok,
SP05,12,3,20,read,162.95888781288178,162.95888781288178,257.3821298456101,left,ok,
SP05,12,4,41,hold,467.2322197591964,467.2322197591964,484.2458875168103,left,ok,
SP05,12,4,41,read,191.92215463643439,191.92215463643439,202.99868896817028,left,ok,
SP05,12,5,54,hold,450.1842893833203,509.0597395548111,450.1842893833203,right,ok,
SP05,12,5,54,read,170.16097953428326,235.0552738037665,170.16097953428326,right,ok,
SP05,12,6,73,hold,479.91778287567206,489.4188959609208,479.91778287567206,right,ok,
SP05,12,6,73,read,197.42937166723806,229.55230755416645,197.42937166723806,right,ok,
SP05,12,7,79,hold,467.54113380866795,474.97054915938463,467.54113380866795,right,ok,
SP05,12,7,79,read,183.99491557767863,206.0819565931365,183.99491557767863,right,ok,
SP05,13,2,10,hold,450.0943841895283,450.0943841895283,501.5804223873387,left,ok,
SP05,13,2,10,read,197.8977420519514,197.8977420519514,256.76571799626413,left,ok,
SP05,13,3,19,hold,460.4471826260078,460.4471826260078,493.6246410650746,left,ok,
SP05,13,3,19,read,213.28919564343713,213.28919564343713,252.48094663501342,left,ok,
SP05,13,4,42,hold,463.90031474329595,463.90031474329595,488.63588578976163,left,ok,
SP05,13,4,42,read,174.32540504302153,174.32540504302153,219.3390491450085,left,ok,
SP05,13,5,53,hold,451.32575936472574,451.32575936472574,491.9669638821278,left,ok,
SP05,13,5,53,read,185.3733864635153,185.3733864635153,242.79580316812093,left,ok,
SP05,13,6,74,hold,411.76248020490266,453.95393048124157,411.76248020490266,right,ok,
SP05,13,6,74,read,181.46139579345237,314.87286043705393,181.46139579345237,right,ok,
SP05,13,7,78,hold,463.9516152716655,463.9516152716655,475.3440740516887,left,ok,
SP05,13,7,78,read,200.73387265568994,200.73387265568994,209.1166337542832,left,ok,
SP05,14,2,11,hold,453.63772989061715,505.26530539002925,453.63772989061715,right,ok,
SP05,14,2,11,read,158.77691078289305,222.63162064008245,158.77691078289305,right,ok,
SP05,14,3,18,hold,475.86548833204347,489.7745648071544,475.86548833204347,right,ok,
SP05,14,3,18,read,198.13099923258838,231.35700005263448,198.13099923258838,right,ok,
SP05,14,4,43,hold,472.03514960484705,472.03514960484705,494.01572368768126,left,ok,
SP05,14,4,43,read,172.98990979111116,208.76980492726648,172.98990979111116,right,ok,
SP05,14,5,52,hold,452.38824915698194,483.3387936751975,452.38824915698194,right,ok,
SP05,14,5,52,read,162.44121650797038,241.65381027633,162.44121650797038,right,ok,
SP05,14,6,75,hold,527.2695141372608,560.6360644357059,527.2695141372608,right,ok,
SP05,14,6,75,read,249.1454429155849,249.1454429155849,252.4018862123708,left,ok,
SP05,15,2,12,hold,490.1772596953843,490.1772596953843,519.8874830810585,left,ok,
SP05,15,2,12,read,214.470699627951,214.470699627951,279.437384522361,left,ok,
SP05,15,3,17,hold,540.3615981716375,545.3076690804243,540.3615981716375,right,ok,
SP05,15,3,17,read,216.46993105675506,234.34676861220075,216.46993105675506,right,ok,
SP05,15,4,44,hold,461.67185006580945,472.46538860751787,461.67185006580945,right,ok,
SP05,15,4,44,read,207.93857404500025,207.93857404500025,297.8416459669197,left,ok,
SP05,15,5,51,hold,508.5431323418326,548.6374189855137,508.5431323418326,right,ok,
SP05,15,5,51,read,204.82824537361225,235.60601198822567,204.82824537361225,right,ok,
SP05,15,6,76,hold,475.69248293111013,508.54528204124296,475.69248293111013,right,ok,
SP05,15,6,76,read,201.20830641003468,263.0721564890115,201.20830641003468,right,ok,
SP05,16,2,13,hold,466.983690194073,466.983690194073,493.41510267848645,left,ok,
SP05,16,2,13,read,205.37008519706998,205.37008519706998,234.5231774827328,left,ok,
SP05,16,3,16,hold,490.2038998627859,490.2038998627859,506.6856545354768,left,ok,
SP05,16,3,16,read,206.50422430393334,206.50422430393334,230.44745413136312,left,ok,
SP05,16,4,45,hold,482.1331296364148,482.1331296364148,495.42359901399254,left,ok,
SP05,16,4,45,read,211.88510906764608,212.73875203617365,211.88510906764608,right,ok,
SP05,16,5,50,hold,475.9261216092249,494.1543297367303,475.9261216092249,right,ok,
SP05,16,5,50,read,222.89529125607544,241.37712942341204,222.89529125607544,right,ok,
